skenario,intensitas_pct,pct_tinggi,pct_sedang,pct_rendah,mean_waktu_mnt
banjir_bandang,0,95.9511313015481,3.3123097957923524,0.736558902659551,7.424089564832247
banjir_bandang,25,94.53976094914657,3.7357209015128126,1.7245181493406254,11.061247304068832
banjir_bandang,50,93.40184360252283,3.938605389670533,2.6595510078066424,14.256788940697565
banjir_bandang,75,92.58148458518943,4.23852158955586,3.179993825254708,16.25113124511576
banjir_bandang,100,92.58148458518943,4.23852158955586,3.179993825254708,16.25113124511576
