skenario,intensitas_pct,pct_tinggi,pct_sedang,pct_rendah,mean_waktu_mnt
banjir,0,93.43271732898161,5.3235125479645395,1.2437701230538527,8.160372135824057
banjir,25,90.90548229171262,7.030388567900145,2.064129140387245,9.324219526693138
banjir,50,71.94460371366824,12.278922065893354,15.776474220438407,52.0245565863314
banjir,75,64.93626780752437,8.380011467384113,26.68372072509152,106.41762960402657
banjir,100,64.93626780752437,8.380011467384113,26.68372072509152,106.41762960402657
